// Pharaoh_Unloaded.sg3
INFO: 881 --- Commerce.bmp:65, 48x45, type 0
INFO: 882 --- Commerce.bmp:66, 48x45, type 0
INFO: 883 --- Commerce.bmp:67, 48x45, type 0
INFO: 884 --- Commerce.bmp:68, 48x45, type 0
INFO: 885 --- Commerce.bmp:69, 24x24, type 0
INFO: 886 --- Commerce.bmp:70, 24x24, type 0
INFO: 887 --- Commerce.bmp:71, 118x81, type 30
INFO: 888 --- Commerce.bmp:72, 48x45, type 0
INFO: 889 --- Commerce.bmp:73, 48x45, type 0
INFO: 890 --- Commerce.bmp:74, 48x45, type 0
INFO: 891 --- Commerce.bmp:75, 48x45, type 0
INFO: 892 --- Commerce.bmp:76, 48x45, type 0
INFO: 893 --- Commerce.bmp:77, 48x45, type 0
INFO: 894 --- Commerce.bmp:78, 48x45, type 0
INFO: 895 --- Commerce.bmp:79, 48x45, type 0
INFO: 896 --- Commerce.bmp:80, 48x45, type 0
INFO: 897 --- Commerce.bmp:81, 48x45, type 0
INFO: 898 --- Commerce.bmp:82, 48x45, type 0
INFO: 899 --- Commerce.bmp:83, 48x45, type 0
INFO: 900 --- Commerce.bmp:84, 48x45, type 0
INFO: 901 --- Commerce.bmp:85, 24x24, type 0
INFO: 902 --- Commerce.bmp:86, 238x143, type 30
INFO: 903 --- Commerce.bmp:87, 93x80, type 0
INFO: 904 --- Commerce.bmp:88, 93x80, type 0
INFO: 905 --- Commerce.bmp:89, 93x80, type 0
INFO: 906 --- Commerce.bmp:90, 93x80, type 0
INFO: 907 --- Commerce.bmp:91, 93x80, type 0
INFO: 908 --- Commerce.bmp:92, 93x80, type 0
INFO: 909 --- Commerce.bmp:93, 93x80, type 0
INFO: 910 --- Commerce.bmp:94, 93x80, type 0
INFO: 911 --- Commerce.bmp:95, 93x80, type 0
INFO: 912 --- Commerce.bmp:96, 93x80, type 0
INFO: 913 --- Commerce.bmp:97, 93x80, type 0
INFO: 914 --- Commerce.bmp:98, 50x42, type 1
INFO: 915 --- Commerce.bmp:99, 118x88, type 30
INFO: 916 --- Commerce.bmp:100, 52x30, type 0
INFO: 917 --- Commerce.bmp:101, 52x30, type 0
INFO: 918 --- Commerce.bmp:102, 52x30, type 0
INFO: 919 --- Commerce.bmp:103, 52x30, type 0
INFO: 920 --- Commerce.bmp:104, 52x30, type 0
INFO: 921 --- Commerce.bmp:105, 52x30, type 0
INFO: 922 --- Commerce.bmp:106, 52x30, type 0
INFO: 923 --- Commerce.bmp:107, 52x30, type 0
INFO: 924 --- Commerce.bmp:108, 52x30, type 0
INFO: 925 --- Commerce.bmp:109, 52x30, type 0
INFO: 926 --- Commerce.bmp:110, 118x71, type 30
INFO: 927 --- Commerce.bmp:111, 118x63, type 30
INFO: 928 --- Commerce.bmp:112, 118x63, type 30
INFO: 929 --- Commerce.bmp:113, 118x70, type 30
INFO: 930 --- Commerce.bmp:114, 118x63, type 30
INFO: 931 --- Commerce.bmp:115, 118x63, type 30
INFO: 932 --- Commerce.bmp:116, 118x68, type 30
INFO: 933 --- Commerce.bmp:117, 118x71, type 30
INFO: 934 --- Commerce.bmp:118, 118x70, type 30
INFO: 935 --- Commerce.bmp:119, 118x93, type 30
INFO: 936 --- Commerce.bmp:120, 59x51, type 0
INFO: 937 --- Commerce.bmp:121, 59x51, type 0
INFO: 938 --- Commerce.bmp:122, 59x51, type 0
INFO: 939 --- Commerce.bmp:123, 59x51, type 0
INFO: 940 --- Commerce.bmp:124, 59x51, type 0
INFO: 941 --- Commerce.bmp:125, 59x51, type 0
INFO: 942 --- Commerce.bmp:126, 59x51, type 0
INFO: 943 --- Commerce.bmp:127, 59x51, type 0
INFO: 944 --- Commerce.bmp:128, 59x51, type 0
INFO: 945 --- Commerce.bmp:129, 59x51, type 0
INFO: 946 --- Commerce.bmp:130, 118x100, type 30
INFO: 947 --- Commerce.bmp:131, 81x57, type 0
INFO: 948 --- Commerce.bmp:132, 81x57, type 0
INFO: 949 --- Commerce.bmp:133, 81x57, type 0
INFO: 950 --- Commerce.bmp:134, 81x57, type 0
INFO: 951 --- Commerce.bmp:135, 81x57, type 0
INFO: 952 --- Commerce.bmp:136, 81x57, type 0
INFO: 953 --- Commerce.bmp:137, 81x57, type 0
INFO: 954 --- Commerce.bmp:138, 81x57, type 0
INFO: 955 --- Commerce.bmp:139, 81x57, type 0
INFO: 956 --- Commerce.bmp:140, 81x57, type 0
INFO: 957 --- Commerce.bmp:141, 81x57, type 0
INFO: 958 --- Commerce.bmp:142, 81x57, type 0
INFO: 959 --- Commerce.bmp:143, 118x90, type 30
INFO: 960 --- Commerce.bmp:144, 61x38, type 0
INFO: 961 --- Commerce.bmp:145, 61x38, type 0
INFO: 962 --- Commerce.bmp:146, 61x39, type 0
INFO: 963 --- Commerce.bmp:147, 61x38, type 0
INFO: 964 --- Commerce.bmp:148, 61x38, type 0
INFO: 965 --- Commerce.bmp:149, 61x38, type 0
INFO: 966 --- Commerce.bmp:150, 61x38, type 0
INFO: 967 --- Commerce.bmp:151, 61x38, type 0
INFO: 968 --- Commerce.bmp:152, 61x38, type 0
INFO: 969 --- Commerce.bmp:153, 61x38, type 0
INFO: 970 --- Commerce.bmp:154, 61x38, type 0
INFO: 971 --- Commerce.bmp:155, 61x38, type 0
INFO: 972 --- Commerce.bmp:156, 61x38, type 0
INFO: 973 --- Commerce.bmp:157, 61x38, type 0
INFO: 974 --- Commerce.bmp:158, 61x38, type 0
INFO: 975 --- Commerce.bmp:159, 61x38, type 0
INFO: 976 --- Commerce.bmp:160, 61x38, type 0
INFO: 977 --- Commerce.bmp:161, 61x38, type 0
INFO: 978 --- Commerce.bmp:162, 61x38, type 0
INFO: 979 --- Commerce.bmp:163, 118x96, type 30
INFO: 980 --- Commerce.bmp:164, 81x41, type 0
INFO: 981 --- Commerce.bmp:165, 81x41, type 0
INFO: 982 --- Commerce.bmp:166, 81x41, type 0
INFO: 983 --- Commerce.bmp:167, 81x41, type 0
INFO: 984 --- Commerce.bmp:168, 81x41, type 0
INFO: 985 --- Commerce.bmp:169, 81x41, type 0
INFO: 986 --- Commerce.bmp:170, 81x41, type 0
INFO: 987 --- Commerce.bmp:171, 81x41, type 0
INFO: 988 --- Commerce.bmp:172, 81x41, type 0
INFO: 989 --- Commerce.bmp:173, 81x41, type 0
INFO: 990 --- Commerce.bmp:174, 118x60, type 30
INFO: 991 --- Commerce.bmp:175, 40x53, type 0
INFO: 992 --- Commerce.bmp:176, 40x53, type 0
INFO: 993 --- Commerce.bmp:177, 40x53, type 0
INFO: 994 --- Commerce.bmp:178, 40x53, type 0
INFO: 995 --- Commerce.bmp:179, 40x53, type 0
INFO: 996 --- Commerce.bmp:180, 40x53, type 0
INFO: 997 --- Commerce.bmp:181, 40x53, type 0
INFO: 998 --- Commerce.bmp:182, 40x53, type 0
INFO: 999 --- Commerce.bmp:183, 40x53, type 0
INFO: 1000 --- Commerce.bmp:184, 40x53, type 0
INFO: 1001 --- Commerce.bmp:185, 40x53, type 0
INFO: 1002 --- Commerce.bmp:186, 40x53, type 0
INFO: 1003 --- Commerce.bmp:187, 40x53, type 0
INFO: 1004 --- Commerce.bmp:188, 40x53, type 0
INFO: 1005 --- Commerce.bmp:189, 40x53, type 0
INFO: 1006 --- Commerce.bmp:190, 40x53, type 0
INFO: 1007 --- Commerce.bmp:191, 40x53, type 0
INFO: 1008 --- Commerce.bmp:192, 40x53, type 0
INFO: 1009 --- Commerce.bmp:193, 40x53, type 0
INFO: 1010 --- Commerce.bmp:194, 40x53, type 0
INFO: 1011 --- Commerce.bmp:195, 40x53, type 0
INFO: 1012 --- Commerce.bmp:196, 40x53, type 0
INFO: 1013 --- Commerce.bmp:197, 40x53, type 0
INFO: 1014 --- Commerce.bmp:198, 40x53, type 0
INFO: 1015 --- Commerce.bmp:199, 118x90, type 30
INFO: 1016 --- Commerce.bmp:200, 45x44, type 0
INFO: 1017 --- Commerce.bmp:201, 45x44, type 0
INFO: 1018 --- Commerce.bmp:202, 45x44, type 0
INFO: 1019 --- Commerce.bmp:203, 45x44, type 0
INFO: 1020 --- Commerce.bmp:204, 45x44, type 0
INFO: 1021 --- Commerce.bmp:205, 45x44, type 0
INFO: 1022 --- Commerce.bmp:206, 45x44, type 0
INFO: 1023 --- Commerce.bmp:207, 45x44, type 0
INFO: 1024 --- Commerce.bmp:208, 45x44, type 0
INFO: 1025 --- Commerce.bmp:209, 45x44, type 0
INFO: 1026 --- Commerce.bmp:210, 45x44, type 0
INFO: 1027 --- Commerce.bmp:211, 45x44, type 0
INFO: 1028 --- Commerce.bmp:212, 118x84, type 30
INFO: 1029 --- Commerce.bmp:213, 33x39, type 0
INFO: 1030 --- Commerce.bmp:214, 33x39, type 0
INFO: 1031 --- Commerce.bmp:215, 33x39, type 0
INFO: 1032 --- Commerce.bmp:216, 33x39, type 0
INFO: 1033 --- Commerce.bmp:217, 33x39, type 0
INFO: 1034 --- Commerce.bmp:218, 33x39, type 0
INFO: 1035 --- Commerce.bmp:219, 33x39, type 0
INFO: 1036 --- Commerce.bmp:220, 33x39, type 0
INFO: 1037 --- Commerce.bmp:221, 33x39, type 0
INFO: 1038 --- Commerce.bmp:222, 33x39, type 0
INFO: 1039 --- Commerce.bmp:223, 33x39, type 0
INFO: 1040 --- Commerce.bmp:224, 33x39, type 0
INFO: 1041 --- Commerce.bmp:225, 33x39, type 0
INFO: 1042 --- Commerce.bmp:226, 33x39, type 0
INFO: 1043 --- Commerce.bmp:227, 33x39, type 0
INFO: 1044 --- Commerce.bmp:228, 33x39, type 0
INFO: 1045 --- Commerce.bmp:229, 33x39, type 0
INFO: 1046 --- Commerce.bmp:230, 33x39, type 0
INFO: 1047 --- Commerce.bmp:231, 33x39, type 0
INFO: 1048 --- Commerce.bmp:232, 33x39, type 0
INFO: 1049 --- Commerce.bmp:233, 33x39, type 0
INFO: 1050 --- Commerce.bmp:234, 33x39, type 0
INFO: 1051 --- Commerce.bmp:235, 118x111, type 30
INFO: 1052 --- Commerce.bmp:236, 76x46, type 0
INFO: 1053 --- Commerce.bmp:237, 76x46, type 0
INFO: 1054 --- Commerce.bmp:238, 76x46, type 0
INFO: 1055 --- Commerce.bmp:239, 76x46, type 0
INFO: 1056 --- Commerce.bmp:240, 76x46, type 0
INFO: 1057 --- Commerce.bmp:241, 76x46, type 0
INFO: 1058 --- Commerce.bmp:242, 76x46, type 0
INFO: 1059 --- Commerce.bmp:243, 76x46, type 0
INFO: 1060 --- Commerce.bmp:244, 76x46, type 0
INFO: 1061 --- Commerce.bmp:245, 76x46, type 0
INFO: 1062 --- Commerce.bmp:246, 76x46, type 0
INFO: 1063 --- Commerce.bmp:247, 76x46, type 0
INFO: 1064 --- Commerce.bmp:248, 76x46, type 0
INFO: 1065 --- Commerce.bmp:249, 76x46, type 0
INFO: 1066 --- Commerce.bmp:250, 76x46, type 0
INFO: 1067 --- Commerce.bmp:251, 76x46, type 0
INFO: 1068 --- Commerce.bmp:252, 76x46, type 0
INFO: 1069 --- Commerce.bmp:253, 76x46, type 0
INFO: 1070 --- entertainment.BMP:1, 238x157, type 30
INFO: 1071 --- entertainment.BMP:2, 178x127, type 30
INFO: 1072 --- entertainment.BMP:3, 118x102, type 30
INFO: 1073 --- entertainment.BMP:4, 52x71, type 0
INFO: 1074 --- entertainment.BMP:5, 52x71, type 0
INFO: 1075 --- entertainment.BMP:6, 52x71, type 0
INFO: 1076 --- entertainment.BMP:7, 52x71, type 0
INFO: 1077 --- entertainment.BMP:8, 52x71, type 0
INFO: 1078 --- entertainment.BMP:9, 52x71, type 0
INFO: 1079 --- entertainment.BMP:10, 52x71, type 0
INFO: 1080 --- entertainment.BMP:11, 52x71, type 0
INFO: 1081 --- entertainment.BMP:12, 52x71, type 0
INFO: 1082 --- entertainment.BMP:13, 52x71, type 0
INFO: 1083 --- entertainment.BMP:14, 52x71, type 0
INFO: 1084 --- entertainment.BMP:15, 52x71, type 0
INFO: 1085 --- entertainment.BMP:16, 52x71, type 0
INFO: 1086 --- entertainment.BMP:17, 52x71, type 0
INFO: 1087 --- entertainment.BMP:18, 58x30, type 30
INFO: 1088 --- entertainment.BMP:19, 58x34, type 30
INFO: 1089 --- entertainment.BMP:20, 58x42, type 30
INFO: 1090 --- entertainment.BMP:21, 58x34, type 30
INFO: 1091 --- entertainment.BMP:22, 118x60, type 30
INFO: 1092 --- entertainment.BMP:23, 118x60, type 30
INFO: 1093 --- entertainment.BMP:24, 118x60, type 30
INFO: 1094 --- entertainment.BMP:25, 178x90, type 30
INFO: 1095 --- entertainment.BMP:26, 58x37, type 30
INFO: 1096 --- entertainment.BMP:27, 58x38, type 30
INFO: 1097 --- entertainment.BMP:28, 58x37, type 30
INFO: 1098 --- entertainment.BMP:29, 58x38, type 30
INFO: 1099 --- entertainment.BMP:30, 58x40, type 30
INFO: 1100 --- entertainment.BMP:31, 118x69, type 30
INFO: 1101 --- entertainment.BMP:32, 238x152, type 30
INFO: 1102 --- entertainment.BMP:33, 54x67, type 0
INFO: 1103 --- entertainment.BMP:34, 54x67, type 0
INFO: 1104 --- entertainment.BMP:35, 54x67, type 0
INFO: 1105 --- entertainment.BMP:36, 54x67, type 0
INFO: 1106 --- entertainment.BMP:37, 54x67, type 0
INFO: 1107 --- entertainment.BMP:38, 54x67, type 0
INFO: 1108 --- entertainment.BMP:39, 54x67, type 0
INFO: 1109 --- entertainment.BMP:40, 54x67, type 0
INFO: 1110 --- entertainment.BMP:41, 54x67, type 0
INFO: 1111 --- entertainment.BMP:42, 54x67, type 0
INFO: 1112 --- entertainment.BMP:43, 54x67, type 0
INFO: 1113 --- entertainment.BMP:44, 54x67, type 0
INFO: 1114 --- entertainment.BMP:45, 54x67, type 0
INFO: 1115 --- entertainment.BMP:46, 54x67, type 0
INFO: 1116 --- entertainment.BMP:47, 54x67, type 0
INFO: 1117 --- entertainment.BMP:48, 54x67, type 0
INFO: 1118 --- entertainment.BMP:49, 54x67, type 0
INFO: 1119 --- entertainment.BMP:50, 54x67, type 0
INFO: 1120 --- entertainment.BMP:51, 54x67, type 0
INFO: 1121 --- Govt.bmp:1, 178x112, type 30
INFO: 1122 --- Govt.bmp:2, 70x124, type 0
INFO: 1123 --- Govt.bmp:3, 70x124, type 0
INFO: 1124 --- Govt.bmp:4, 70x124, type 0
INFO: 1125 --- Govt.bmp:5, 70x124, type 0
INFO: 1126 --- Govt.bmp:6, 70x124, type 0
INFO: 1127 --- Govt.bmp:7, 70x124, type 0
INFO: 1128 --- Govt.bmp:8, 70x124, type 0
INFO: 1129 --- Govt.bmp:9, 70x124, type 0
INFO: 1130 --- Govt.bmp:10, 70x124, type 0
INFO: 1131 --- Govt.bmp:11, 70x124, type 0
INFO: 1132 --- Govt.bmp:12, 70x124, type 0
INFO: 1133 --- Govt.bmp:13, 70x124, type 0
INFO: 1134 --- Govt.bmp:14, 238x159, type 30
INFO: 1135 --- Govt.bmp:15, 76x127, type 0
INFO: 1136 --- Govt.bmp:16, 76x127, type 0
INFO: 1137 --- Govt.bmp:17, 76x127, type 0
INFO: 1138 --- Govt.bmp:18, 76x127, type 0
INFO: 1139 --- Govt.bmp:19, 76x127, type 0
INFO: 1140 --- Govt.bmp:20, 76x127, type 0
INFO: 1141 --- Govt.bmp:21, 76x127, type 0
INFO: 1142 --- Govt.bmp:22, 76x127, type 0
INFO: 1143 --- Govt.bmp:23, 76x127, type 0
INFO: 1144 --- Govt.bmp:24, 76x127, type 0
INFO: 1145 --- Govt.bmp:25, 76x127, type 0
INFO: 1146 --- Govt.bmp:26, 76x127, type 0
INFO: 1147 --- Govt.bmp:27, 298x196, type 30
INFO: 1148 --- Govt.bmp:28, 84x135, type 0
INFO: 1149 --- Govt.bmp:29, 84x135, type 0
INFO: 1150 --- Govt.bmp:30, 84x135, type 0
INFO: 1151 --- Govt.bmp:31, 84x135, type 0
INFO: 1152 --- Govt.bmp:32, 84x135, type 0
INFO: 1153 --- Govt.bmp:33, 84x135, type 0
INFO: 1154 --- Govt.bmp:34, 84x135, type 0
INFO: 1155 --- Govt.bmp:35, 84x135, type 0
INFO: 1156 --- Govt.bmp:36, 84x135, type 0
INFO: 1157 --- Govt.bmp:37, 84x135, type 0
INFO: 1158 --- Govt.bmp:38, 84x135, type 0
INFO: 1159 --- Govt.bmp:39, 84x135, type 0
INFO: 1160 --- Govt.bmp:40, 118x96, type 30
INFO: 1161 --- Govt.bmp:41, 21x47, type 0
INFO: 1162 --- Govt.bmp:42, 21x47, type 0
INFO: 1163 --- Govt.bmp:43, 21x47, type 0
INFO: 1164 --- Govt.bmp:44, 21x47, type 0
INFO: 1165 --- Govt.bmp:45, 21x47, type 0
INFO: 1166 --- Govt.bmp:46, 21x47, type 0
INFO: 1167 --- Govt.bmp:47, 21x47, type 0
INFO: 1168 --- Govt.bmp:48, 21x47, type 0
INFO: 1169 --- Govt.bmp:49, 21x47, type 0
INFO: 1170 --- Govt.bmp:50, 21x47, type 0
INFO: 1171 --- Govt.bmp:51, 21x47, type 0
INFO: 1172 --- Govt.bmp:52, 21x47, type 0
INFO: 1173 --- Govt.bmp:53, 118x96, type 30
INFO: 1174 --- Govt.bmp:54, 178x130, type 30
INFO: 1175 --- Govt.bmp:55, 21x47, type 0
INFO: 1176 --- Govt.bmp:56, 21x47, type 0
INFO: 1177 --- Govt.bmp:57, 21x47, type 0
INFO: 1178 --- Govt.bmp:58, 21x47, type 0
INFO: 1179 --- Govt.bmp:59, 21x47, type 0
INFO: 1180 --- Govt.bmp:60, 21x47, type 0
INFO: 1181 --- Govt.bmp:61, 21x47, type 0
INFO: 1182 --- Govt.bmp:62, 21x47, type 0
INFO: 1183 --- Govt.bmp:63, 21x47, type 0
INFO: 1184 --- Govt.bmp:64, 21x47, type 0
INFO: 1185 --- Govt.bmp:65, 21x47, type 0
INFO: 1186 --- Govt.bmp:66, 21x47, type 0
INFO: 1187 --- Govt.bmp:67, 178x135, type 30
INFO: 1188 --- Govt.bmp:68, 60x37, type 0
INFO: 1189 --- Govt.bmp:69, 60x37, type 0
INFO: 1190 --- Govt.bmp:70, 60x37, type 0
INFO: 1191 --- Govt.bmp:71, 60x37, type 0
INFO: 1192 --- Govt.bmp:72, 60x37, type 0
INFO: 1193 --- Govt.bmp:73, 60x37, type 0
INFO: 1194 --- Govt.bmp:74, 60x37, type 0
INFO: 1195 --- Govt.bmp:75, 60x37, type 0
INFO: 1196 --- Govt.bmp:76, 60x37, type 0
INFO: 1197 --- Govt.bmp:77, 60x37, type 0
INFO: 1198 --- Govt.bmp:78, 60x37, type 0
INFO: 1199 --- Govt.bmp:79, 60x37, type 0
INFO: 1200 --- Govt.bmp:80, 60x37, type 0
INFO: 1201 --- Govt.bmp:81, 60x37, type 0
INFO: 1202 --- Govt.bmp:82, 60x37, type 0
INFO: 1203 --- Govt.bmp:83, 24x24, type 0
INFO: 1204 --- Govt.bmp:84, 118x103, type 30
INFO: 1205 --- Govt.bmp:85, 24x24, type 0
INFO: 1206 --- Govt.bmp:86, 118x84, type 30
INFO: 1207 --- Govt.bmp:87, 51x55, type 0
INFO: 1208 --- Govt.bmp:88, 51x55, type 0
INFO: 1209 --- Govt.bmp:89, 51x55, type 0
INFO: 1210 --- Govt.bmp:90, 51x55, type 0
INFO: 1211 --- Govt.bmp:91, 51x55, type 0
INFO: 1212 --- Govt.bmp:92, 51x55, type 0
INFO: 1213 --- Govt.bmp:93, 51x55, type 0
INFO: 1214 --- Govt.bmp:94, 51x55, type 0
INFO: 1215 --- Govt.bmp:95, 51x55, type 0
INFO: 1216 --- Govt.bmp:96, 51x55, type 0
INFO: 1217 --- Govt.bmp:97, 51x55, type 0
INFO: 1218 --- Govt.bmp:98, 51x55, type 0
INFO: 1219 --- Govt.bmp:99, 51x55, type 0
INFO: 1220 --- Govt.bmp:100, 51x55, type 0
INFO: 1221 --- Govt.bmp:101, 51x55, type 0
INFO: 1222 --- Security.bmp:1, 58x51, type 30
INFO: 1223 --- Security.bmp:2, 14x34, type 0
INFO: 1224 --- Security.bmp:3, 14x34, type 0
INFO: 1225 --- Security.bmp:4, 14x34, type 0
INFO: 1226 --- Security.bmp:5, 14x34, type 0
INFO: 1227 --- Security.bmp:6, 14x34, type 0
INFO: 1228 --- Security.bmp:7, 14x34, type 0
INFO: 1229 --- Security.bmp:8, 14x34, type 0
INFO: 1230 --- Security.bmp:9, 14x34, type 0
INFO: 1231 --- Security.bmp:10, 14x34, type 0
INFO: 1232 --- Security.bmp:11, 14x34, type 0
INFO: 1233 --- Security.bmp:12, 14x34, type 0
INFO: 1234 --- Security.bmp:13, 14x34, type 0
INFO: 1235 --- Security.bmp:14, 58x50, type 30
INFO: 1236 --- Security.bmp:15, 14x28, type 0
INFO: 1237 --- Security.bmp:16, 14x28, type 0
INFO: 1238 --- Security.bmp:17, 14x28, type 0
INFO: 1239 --- Security.bmp:18, 14x28, type 0
INFO: 1240 --- Security.bmp:19, 14x28, type 0
INFO: 1241 --- Security.bmp:20, 14x28, type 0
INFO: 1242 --- Security.bmp:21, 14x28, type 0
INFO: 1243 --- Security.bmp:22, 14x28, type 0
INFO: 1244 --- Security.bmp:23, 14x28, type 0
INFO: 1245 --- Security.bmp:24, 14x28, type 0
INFO: 1246 --- Security.bmp:25, 14x28, type 0
INFO: 1247 --- Security.bmp:26, 14x28, type 0
INFO: 1248 --- Security.bmp:27, 58x51, type 30
INFO: 1249 --- Security.bmp:28, 14x35, type 0
INFO: 1250 --- Security.bmp:29, 14x35, type 0
INFO: 1251 --- Security.bmp:30, 14x35, type 0
INFO: 1252 --- Security.bmp:31, 14x35, type 0
INFO: 1253 --- Security.bmp:32, 14x35, type 0
INFO: 1254 --- Security.bmp:33, 14x35, type 0
INFO: 1255 --- Security.bmp:34, 14x35, type 0
INFO: 1256 --- Security.bmp:35, 14x35, type 0
INFO: 1257 --- Security.bmp:36, 14x35, type 0
INFO: 1258 --- Security.bmp:37, 14x35, type 0
INFO: 1259 --- Security.bmp:38, 14x35, type 0
INFO: 1260 --- Security.bmp:39, 14x35, type 0
INFO: 1261 --- Security.bmp:40, 58x54, type 30
INFO: 1262 --- Security.bmp:41, 16x30, type 0
INFO: 1263 --- Security.bmp:42, 16x30, type 0
INFO: 1264 --- Security.bmp:43, 16x30, type 0
INFO: 1265 --- Security.bmp:44, 16x30, type 0
INFO: 1266 --- Security.bmp:45, 16x30, type 0
INFO: 1267 --- Security.bmp:46, 16x30, type 0
INFO: 1268 --- Security.bmp:47, 16x30, type 0
INFO: 1269 --- Security.bmp:48, 16x30, type 0
INFO: 1270 --- Security.bmp:49, 16x30, type 0
INFO: 1271 --- Security.bmp:50, 16x30, type 0
INFO: 1272 --- Security.bmp:51, 16x30, type 0
INFO: 1273 --- Security.bmp:52, 16x30, type 0
INFO: 1274 --- Security.bmp:53, 58x56, type 30
INFO: 1275 --- Security.bmp:54, 14x28, type 0
INFO: 1276 --- Security.bmp:55, 14x28, type 0
INFO: 1277 --- Security.bmp:56, 14x28, type 0
INFO: 1278 --- Security.bmp:57, 14x28, type 0
INFO: 1279 --- Security.bmp:58, 14x28, type 0
INFO: 1280 --- Security.bmp:59, 14x28, type 0
INFO: 1281 --- Security.bmp:60, 14x28, type 0
INFO: 1282 --- Security.bmp:61, 14x28, type 0
INFO: 1283 --- Security.bmp:62, 14x28, type 0
INFO: 1284 --- Security.bmp:63, 14x28, type 0
INFO: 1285 --- Security.bmp:64, 14x28, type 0
INFO: 1286 --- Security.bmp:65, 14x28, type 0
INFO: 1287 --- Security.bmp:66, 118x92, type 30
INFO: 1288 --- Security.bmp:67, 43x63, type 0
INFO: 1289 --- Security.bmp:68, 43x63, type 0
INFO: 1290 --- Security.bmp:69, 43x63, type 0
INFO: 1291 --- Security.bmp:70, 43x63, type 0
INFO: 1292 --- Security.bmp:71, 43x63, type 0
INFO: 1293 --- Security.bmp:72, 43x63, type 0
INFO: 1294 --- Security.bmp:73, 43x63, type 0
INFO: 1295 --- Security.bmp:74, 43x63, type 0
INFO: 1296 --- Security.bmp:75, 43x63, type 0
INFO: 1297 --- Security.bmp:76, 43x63, type 0
INFO: 1298 --- Security.bmp:77, 43x63, type 0
INFO: 1299 --- Security.bmp:78, 43x63, type 0
INFO: 1300 --- Security.bmp:79, 118x91, type 30
INFO: 1301 --- Security.bmp:80, 14x30, type 0
INFO: 1302 --- Security.bmp:81, 14x30, type 0
INFO: 1303 --- Security.bmp:82, 14x30, type 0
INFO: 1304 --- Security.bmp:83, 14x30, type 0
INFO: 1305 --- Security.bmp:84, 14x30, type 0
INFO: 1306 --- Security.bmp:85, 14x30, type 0
INFO: 1307 --- Security.bmp:86, 14x30, type 0
INFO: 1308 --- Security.bmp:87, 14x30, type 0
INFO: 1309 --- Security.bmp:88, 14x30, type 0
INFO: 1310 --- Security.bmp:89, 14x30, type 0
INFO: 1311 --- Security.bmp:90, 14x30, type 0
INFO: 1312 --- Security.bmp:91, 14x30, type 0
INFO: 1313 --- Security.bmp:92, 238x171, type 30
INFO: 1314 --- Security.bmp:93, 298x221, type 30
INFO: 1315 --- Security.bmp:94, 178x131, type 30
INFO: 1316 --- Security.bmp:95, 238x120, type 30
INFO: 1317 --- Security.bmp:96, 73x74, type 0
INFO: 1318 --- Security.bmp:97, 73x73, type 0
INFO: 1319 --- Security.bmp:98, 73x73, type 0
INFO: 1320 --- Security.bmp:99, 178x114, type 30
INFO: 1321 --- Security.bmp:100, 84x52, type 0
INFO: 1322 --- Security.bmp:101, 84x52, type 0
INFO: 1323 --- Security.bmp:102, 84x52, type 0
INFO: 1324 --- Security.bmp:103, 84x52, type 0
INFO: 1325 --- Security.bmp:104, 84x52, type 0
INFO: 1326 --- Security.bmp:105, 84x52, type 0
INFO: 1327 --- Security.bmp:106, 84x52, type 0
INFO: 1328 --- Security.bmp:107, 84x52, type 0
INFO: 1329 --- Security.bmp:108, 84x52, type 0
INFO: 1330 --- Security.bmp:109, 84x52, type 0
INFO: 1331 --- Security.bmp:110, 84x52, type 0
INFO: 1332 --- Security.bmp:111, 84x52, type 0
INFO: 1333 --- Security.bmp:112, 84x52, type 0
INFO: 1334 --- Security.bmp:113, 84x52, type 0
INFO: 1335 --- Security.bmp:114, 84x52, type 0
INFO: 1336 --- Security.bmp:115, 84x52, type 0
INFO: 1337 --- Security.bmp:116, 84x52, type 0
INFO: 1338 --- Security.bmp:117, 84x52, type 0
INFO: 1339 --- Security.bmp:118, 84x52, type 0
INFO: 1340 --- Security.bmp:119, 84x52, type 0
INFO: 1341 --- Security.bmp:120, 58x51, type 30
INFO: 1342 --- Security.bmp:121, 17x10, type 0
INFO: 1343 --- Security.bmp:122, 58x51, type 30
INFO: 1344 --- Security.bmp:123, 15x9, type 0
INFO: 1345 --- Security.bmp:124, 118x73, type 30
INFO: 1346 --- Security.bmp:125, 35x16, type 0
INFO: 1347 --- Security.bmp:126, 118x77, type 30
INFO: 1348 --- Security.bmp:127, 41x22, type 0
INFO: 1349 --- Security.bmp:128, 118x94, type 30
INFO: 1350 --- Security.bmp:129, 118x101, type 30
INFO: 1351 --- Security.bmp:130, 118x81, type 30
INFO: 1352 --- Security.bmp:131, 118x88, type 30
INFO: 1353 --- Warehouse.bmp:1, 58x30, type 30
INFO: 1354 --- Warehouse.bmp:2, 7x6, type 0
INFO: 1355 --- Warehouse.bmp:3, 7x6, type 0
INFO: 1356 --- Warehouse.bmp:4, 6x5, type 0
INFO: 1357 --- Warehouse.bmp:5, 5x6, type 0
INFO: 1358 --- Warehouse.bmp:6, 5x6, type 0
INFO: 1359 --- Warehouse.bmp:7, 7x7, type 0
INFO: 1360 --- Warehouse.bmp:8, 6x6, type 0
INFO: 1361 --- Warehouse.bmp:9, 9x7, type 0
